BAND_NUMBER,SPECIES,BANDING_MONTH,BANDING_DAY,BANDING_YEAR,AGE,SEX,BANDER_LOCATION_ID,CAPTURE_TIME,NET_NEST_CAVITY_NUMBER,WING_CHORD,BIRD_WEIGHT,FAT_SCORE,SKULL
298123820,SWTH,8,29,2021,HY,U,PEBA,7:20,9,92,30.4,0,2
298123821,SWTH,8,29,2021,HY,U,PEBA,7:40,11,93,31.5,0,
298123822,SWTH,8,29,2021,HY,U,PEBA,7:50,11,93,30.4,0,2
298123823,PSWS,8,29,2021,AHY,U,PEBA,10:20,6,71,27.4,0,
298123824,SWTH,8,30,2021,HY,U,PEBA,6:20,13,99,33.8,2,
298123825,WETA,8,30,2021,HY,U,PEBA,7:40,3,94,36.8,1,
299115897,FOSP,9,20,2021,HY,U,PEBA,10:10,12,80,34.6,2,
299115898,SPTO,9,20,2021,AHY,M,PEBA,10:40,8,85,41.3,0,6
299115899,FOSP,9,20,2021,HY,U,PEBA,11:10,14,75,30.8,0,
299115900,FOSP,9,20,2021,AHY,U,PEBA,11:30,3,78,32.5,0,6
299115901,SPTO,9,20,2021,HY,M,PEBA,11:30,12,83,42.5,0,
299115902,FOSP,9,20,2021,HY,U,PEBA,12:30,5,81,33.8,2,
299115903,FOSP,9,21,2021,AHY,U,PEBA,6:50,3,79,32.3,1,6
299115904,FOSP,9,21,2021,AHY,U,PEBA,7:10,8,84,37,0,6
299115906,FOSP,9,21,2021,AHY,U,PEBA,8:10,6,75,29.6,0,6
299115907,FOSP,9,21,2021,HY,U,PEBA,8:10,15,78,31.2,0,4
299115908,FOSP,9,21,2021,HY,U,PEBA,8:10,14,78,32.3,2,3
299115909,FOSP,9,21,2021,HY,U,PEBA,8:30,10,76,28.7,0,3
299115910,SPTO,9,21,2021,HY,F,PEBA,8:30,14,78,39.2,0,
299115911,SPTO,9,21,2021,HY,F,PEBA,8:30,15,75,36.8,0,
299115912,FOSP,9,21,2021,HY,U,PEBA,9:10,10,78,31.2,0,3
299115913,FOSP,9,21,2021,HY,U,PEBA,12:30,14,81,35.9,0,4
299115914,FOSP,9,22,2021,HY,U,PEBA,7:10,10,75,30.4,2,2
299115915,SPTO,9,22,2021,HY,M,PEBA,8:10,3,86,40.4,2,
299115916,SPTO,9,22,2021,HY,M,PEBA,8:10,1,80,40.2,0,
299115918,FOSP,9,22,2021,AHY,U,PEBA,10:30,10,80,40,4,6
299115919,FOSP,9,23,2021,AHY,U,PEBA,6:50,3,84,36.1,4,6
299115920,FOSP,9,23,2021,AHY,U,PEBA,7:10,14,80,31.7,1,6
299115921,FOSP,9,23,2021,AHY,U,PEBA,7:10,3,81,36,0,6
299115922,FOSP,9,23,2021,AHY,U,PEBA,7:10,9,82,37.8,3,
299115923,FOSP,9,23,2021,AHY,U,PEBA,7:10,3,83,35.1,2,6
299115924,FOSP,9,23,2021,AHY,U,PEBA,7:30,3,80,33.2,0,6
299115925,SPTO,9,23,2021,HY,F,PEBA,7:50,7,78,39.5,0,
299115926,SPTO,9,23,2021,AHY,F,PEBA,7:50,7,83,40.1,3,
299115927,FOSP,9,23,2021,AHY,U,PEBA,7:50,8,82,33.4,1,
299115928,FOSP,9,23,2021,AHY,U,PEBA,7:50,14,80,34.5,2,6
299115929,FOSP,9,23,2021,HY,U,PEBA,7:50,6,78,32.8,1,
299115930,FOSP,9,23,2021,AHY,U,PEBA,8:10,5,80,33.7,3,6
299115931,FOSP,9,23,2021,HY,U,PEBA,8:30,10,78,31.4,2,2
299115932,SPTO,9,23,2021,HY,F,PEBA,8:50,2,78,36.6,0,
299115933,FOSP,9,23,2021,AHY,U,PEBA,9:10,14,82,34.1,0,
299115934,FOSP,9,23,2021,HY,U,PEBA,9:10,9,77,33.7,2,
299115935,SPTO,9,23,2021,HY,M,PEBA,9:30,5,82,41.4,0,
299115936,FOSP,9,23,2021,HY,U,PEBA,10:10,15,81,37.6,1,3
299115937,FOSP,9,23,2021,HY,U,PEBA,10:50,1,76,30.3,2,
299115938,FOSP,9,23,2021,AHY,U,PEBA,11:10,10,84,35.5,1,6
299115939,FOSP,9,24,2021,HY,U,PEBA,7:15,2,81,31.8,1,
299115940,SPTO,9,24,2021,AHY,F,PEBA,7:55,3,80,41.3,0,
299115941,FOSP,9,24,2021,HY,U,PEBA,9:15,5,75,31.4,1,3
299115942,FOSP,9,24,2021,HY,U,PEBA,9:15,5,81,34.4,1,
299115943,SPTO,9,24,2021,HY,F,PEBA,9:15,3,84,40.6,0,
299115944,FOSP,9,24,2021,HY,U,PEBA,10:15,5,81,31.2,0,3
299115945,FOSP,9,25,2021,HY,U,PEBA,6:55,3,82,33.5,3,2
299115946,FOSP,9,25,2021,AHY,U,PEBA,6:55,14,84,32.9,2,6
299115947,FOSP,9,25,2021,HY,U,PEBA,6:55,12,79,30.6,0,
299115948,SPTO,9,25,2021,HY,M,PEBA,7:15,7,84,36.7,0,
299115949,SPTO,9,25,2021,HY,F,PEBA,7:15,7,81,36.1,0,
299115950,FOSP,9,25,2021,HY,U,PEBA,7:15,8,75,30.2,0,
299115951,FOSP,9,25,2021,HY,U,PEBA,7:15,8,80,34.6,0,3
299115952,FOSP,9,25,2021,HY,U,PEBA,7:35,5,78,32.4,0,
299115953,SPTO,9,25,2021,HY,F,PEBA,7:55,14,79,41,0,
299115954,SPTO,9,25,2021,HY,F,PEBA,7:55,9,75,38.6,0,
299115955,FOSP,9,25,2021,HY,U,PEBA,7:55,7,83,32.4,0,
299115956,SPTO,9,25,2021,HY,M,PEBA,7:55,7,83,42.6,2,
299115957,FOSP,9,25,2021,HY,U,PEBA,8:15,10,77,33.2,1,
299115958,FOSP,9,25,2021,HY,U,PEBA,8:15,7,80,34.9,0,2
299115959,FOSP,9,25,2021,HY,U,PEBA,9:15,10,77,30.8,1,
299115960,FOSP,9,25,2021,HY,U,PEBA,9:35,5,82,32.6,0,3
299115961,FOSP,9,25,2021,AHY,U,PEBA,9:35,5,79,36.7,0,
299115962,FOSP,9,25,2021,HY,U,PEBA,9:55,11,83,36,0,
299115963,FOSP,9,25,2021,HY,U,PEBA,9:55,14,76,31.5,0,
299115964,SPTO,9,25,2021,HY,F,PEBA,9:55,8,80,40.5,0,
299115965,FOSP,9,25,2021,HY,U,PEBA,10:55,3,76,33.3,0,4
299115966,FOSP,9,25,2021,HY,U,PEBA,10:55,2,75,39.1,4,
299115967,SPTO,9,25,2021,HY,M,PEBA,11:15,7,86,45,0,
299115968,FOSP,9,25,2021,HY,U,PEBA,11:35,5,80,35,0,3
299115969,FOSP,9,26,2021,HY,U,PEBA,6:55,3,82,33.8,0,3
299115970,FOSP,9,26,2021,HY,U,PEBA,6:55,15,82,32.6,0,3
299115971,FOSP,9,26,2021,HY,U,PEBA,8:15,4,79,35.3,0,3
299115972,SPTO,9,26,2021,HY,F,PEBA,8:15,8,79,37.3,0,
299115973,SPTO,9,26,2021,HY,F,PEBA,8:15,8,78,36.3,0,
299115974,FOSP,9,26,2021,AHY,U,PEBA,9:55,14,84,32.4,2,6
299115975,FOSP,9,26,2021,HY,U,PEBA,11:15,3,81,31.3,1,3
299115976,FOSP,9,27,2021,HY,U,PEBA,7:20,7,78,35,0,3
299115977,FOSP,9,27,2021,HY,U,PEBA,7:40,8,84,34.8,0,3
299115978,FOSP,9,27,2021,HY,U,PEBA,7:40,8,80,33.2,0,2
299115979,FOSP,9,27,2021,HY,U,PEBA,8:00,2,80,33.8,0,4
299115980,SPTO,9,27,2021,HY,F,PEBA,8:40,7,77,38,2,
299115981,FOSP,9,27,2021,HY,U,PEBA,9:00,10,81,36.9,0,3
299115982,SPTO,9,27,2021,AHY,F,PEBA,9:20,6,80,39.4,1,6
299115983,SPTO,9,27,2021,HY,F,PEBA,9:20,12,79,37.2,0,
299115984,FOSP,9,27,2021,HY,U,PEBA,9:40,3,79,32.2,0,3
299115985,SPTO,9,27,2021,HY,F,PEBA,10:20,3,82,38.9,0,
299115986,SPTO,9,28,2021,HY,F,PEBA,7:00,3,80,34.8,0,
299115987,FOSP,9,28,2021,HY,U,PEBA,7:00,8,84,36.6,1,3
299115988,FOSP,9,28,2021,HY,U,PEBA,9:00,3,80,33.3,0,4
299115989,FOSP,9,29,2021,HY,U,PEBA,9:20,7,77,32.1,0,
299115990,FOSP,9,29,2021,HY,U,PEBA,9:40,14,78,32.1,0,3
299115991,FOSP,9,30,2021,HY,U,PEBA,11:00,5,82,35.1,0,
299115992,FOSP,9,30,2021,HY,U,PEBA,11:40,8,80,36.2,1,
299115993,SPTO,9,30,2021,HY,M,PEBA,12:40,6,81,40.5,0,
299115994,FOSP,10,1,2021,HY,U,PEBA,8:05,15,81,35.2,0,
299115995,FOSP,10,1,2021,HY,U,PEBA,8:05,15,80,35.9,1,
299115996,FOSP,10,1,2021,HY,U,PEBA,8:25,10,82,37,0,3
299115997,FOSP,10,1,2021,HY,U,PEBA,8:25,5,77,32.3,1,
299115998,FOSP,10,1,2021,HY,U,PEBA,8:25,6,78,34.2,2,3
299115999,FOSP,10,1,2021,HY,U,PEBA,8:25,6,76,31.7,0,3
299116000,FOSP,10,1,2021,HY,U,PEBA,9:05,12,77,33.8,0,4
296010063,MGWA,8,28,2021,HY,M,PEBA,6:55,7,57,10.1,0,
296010064,OCWA,8,28,2021,HY,F,PEBA,7:55,10,53,8.5,0,
296010065,COYE,8,28,2021,HY,M,PEBA,8:15,13,54,10.7,3,
296010066,MGWA,8,28,2021,HY,U,PEBA,9:35,14,58,12.1,1,2
296010067,COYE,8,28,2021,HY,M,PEBA,9:55,15,54,10.2,2,
296010068,COYE,8,28,2021,HY,U,PEBA,10:35,10,51,8.6,1,3
296010069,WAVI,8,28,2021,HY,U,PEBA,10:35,15,67,12.7,3,
296010070,HOWR,8,29,2021,HY,U,PEBA,10:40,3,50,10.3,2,3
296010071,YEWA,8,30,2021,HY,U,PEBA,9:00,10,59,9.6,1,
296010072,OCWA,8,30,2021,HY,U,PEBA,9:20,11,57,9.7,3,
296010073,YEWA,8,30,2021,AHY,M,PEBA,9:20,9,60,9.3,0,6
296010074,OCWA,8,30,2021,AHY,M,PEBA,10:00,10,57,8.9,3,6
296010075,YEWA,8,30,2021,HY,M,PEBA,12:00,3,60,9.8,0,
296010076,YEWA,8,31,2021,AHY,F,PEBA,8:00,15,60,7.9,0,6
296010077,OCWA,8,31,2021,AHY,M,PEBA,9:00,15,59,8.1,1,6
296010078,CBCH,8,31,2021,AHY,U,PEBA,9:00,7,57,9.7,0,6
296010079,CBCH,8,31,2021,HY,U,PEBA,10:00,13,64,10.5,0,
296010080,WAVI,8,31,2021,HY,U,PEBA,11:00,12,63,11.5,0,2
296010081,MGWA,9,1,2021,HY,U,PEBA,9:00,12,57,11.4,0,1
296010082,YEWA,9,1,2021,HY,F,PEBA,9:20,6,58,8.8,0,
296010083,OCWA,9,1,2021,HY,F,PEBA,9:20,12,56,8.5,0,3
296010084,CBCH,9,1,2021,HY,U,PEBA,10:00,7,60,9.9,0,
296010085,OCWA,9,2,2021,AHY,M,PEBA,7:05,3,56,8.6,1,6
296010086,MGWA,9,2,2021,HY,F,PEBA,7:45,5,53,10.1,2,
296010087,COYE,9,2,2021,HY,M,PEBA,7:45,6,55,10.1,2,
296010088,YEWA,9,2,2021,HY,F,PEBA,8:05,11,58,8.4,0,
296010089,YEWA,9,2,2021,HY,F,PEBA,12:05,12,58,8.7,1,
296010090,MGWA,9,3,2021,HY,F,PEBA,6:25,15,60,11.4,4,
296010091,OCWA,9,3,2021,HY,F,PEBA,6:45,6,54,8.3,2,
296010092,YEWA,9,3,2021,AHY,M,PEBA,7:05,3,65,9.2,1,
296010093,OCWA,9,3,2021,AHY,M,PEBA,7:05,14,59,8.9,1,
296010094,YEWA,9,3,2021,HY,U,PEBA,7:25,9,57,8.6,0,
296010095,OCWA,9,3,2021,AHY,M,PEBA,9:05,14,63,9,0,
296010096,RBNU,9,3,2021,HY,F,PEBA,10:45,14,65,10,2,
296010097,YEWA,9,3,2021,AHY,M,PEBA,11:05,15,62,9.4,2,
296010098,YEWA,9,3,2021,HY,U,PEBA,12:05,15,62,9.7,1,
296010099,WAVI,9,4,2021,HY,U,PEBA,7:05,7,64,10.5,0,
296010100,CBCH,9,4,2021,HY,U,PEBA,8:25,14,60,9,0,
296010101,CBCH,9,4,2021,HY,U,PEBA,8:25,7,61,9.6,0,
296010102,CBCH,9,4,2021,HY,U,PEBA,8:25,7,56,8.7,0,
296010103,YEWA,9,4,2021,AHY,M,PEBA,9:25,3,62,10.5,3,
296010104,YEWA,9,4,2021,HY,F,PEBA,10:25,3,58,9.1,0,
296010105,OCWA,9,4,2021,HY,F,PEBA,10:45,14,56,8.6,3,
296010106,YEWA,9,4,2021,HY,F,PEBA,11:25,15,60,10.3,2,
296010107,CBCH,9,4,2021,HY,U,PEBA,11:25,14,59,9.5,2,4
296010108,CBCH,9,4,2021,HY,U,PEBA,12:05,9,56,9,2,
296010109,RBNU,9,4,2021,HY,F,PEBA,12:05,14,65,10.9,0,
296010110,RBNU,9,4,2021,AHY,F,PEBA,12:05,14,65,10.3,1,
296010111,OCWA,9,5,2021,HY,F,PEBA,11:45,9,56,9.1,3,3
296010112,COYE,9,6,2021,HY,U,PEBA,6:50,13,51,8.9,1,3
296010113,OCWA,9,6,2021,HY,M,PEBA,7:30,14,57,9.1,3,2
296010114,COYE,9,6,2021,HY,M,PEBA,7:50,8,55,10,0,
296010115,OCWA,9,6,2021,AHY,M,PEBA,7:50,8,56,8.8,0,6
296010116,OCWA,9,6,2021,HY,F,PEBA,7:50,7,57,8.6,0,2
296010117,COYE,9,6,2021,HY,M,PEBA,8:30,7,53,11,3,
296010118,CBCH,9,6,2021,HY,U,PEBA,11:10,7,61,10.1,1,
296010119,OCWA,9,7,2021,HY,F,PEBA,7:50,15,54,8.8,2,
296010120,OCWA,9,9,2021,HY,M,PEBA,7:15,10,59,8.3,2,
296010121,OCWA,9,9,2021,HY,M,PEBA,8:15,8,59,9.2,2,
296010122,COYE,9,9,2021,HY,U,PEBA,8:15,8,52,9.7,3,
296010123,YEWA,9,10,2021,HY,F,PEBA,7:35,14,58,,4,
296010124,COYE,9,10,2021,HY,M,PEBA,8:15,13,54,9.1,0,
296010125,MGWA,9,10,2021,HY,F,PEBA,8:55,12,55,10.9,4,
296010126,YEWA,9,11,2021,AHY,F,PEBA,10:15,9,58,9,2,
296010127,YEWA,9,12,2021,AHY,F,PEBA,8:15,7,60,9,0,6
296010128,OCWA,9,12,2021,HY,U,PEBA,10:35,2,58,9.1,1,
296010129,YEWA,9,12,2021,HY,F,PEBA,11:15,15,59,10.2,2,
296010130,OCWA,9,12,2021,AHY,M,PEBA,11:35,2,60,9.6,2,6
296010131,OCWA,9,13,2021,HY,F,PEBA,11:00,13,56,8.4,0,
296010132,OCWA,9,13,2021,AHY,M,PEBA,11:20,15,61,8.6,0,6
296010133,YEWA,9,14,2021,HY,F,PEBA,8:20,4,60,9.8,1,
296010135,OCWA,9,14,2021,HY,U,PEBA,9:00,6,59,8.3,0,3
296010136,OCWA,9,14,2021,HY,M,PEBA,9:00,8,57,8.1,2,3
296010137,COYE,9,14,2021,HY,M,PEBA,10:00,8,56,10.1,0,
296010138,YEWA,9,15,2021,HY,M,PEBA,8:00,9,64,9.2,0,
296010139,YEWA,9,15,2021,HY,F,PEBA,9:00,5,58,9.2,3,
296010140,YEWA,9,15,2021,AHY,F,PEBA,10:00,10,61,9.2,1,
296010141,YEWA,9,15,2021,HY,F,PEBA,10:20,2,59,9.6,1,
296010142,YEWA,9,16,2021,HY,F,PEBA,7:00,9,60,8.8,0,
296010143,YEWA,9,16,2021,AHY,M,PEBA,7:00,12,62,9.1,0,
296010144,OCWA,9,16,2021,HY,F,PEBA,9:00,9,56,8,0,
296010145,OCWA,9,18,2021,HY,M,PEBA,7:05,3,61,8.7,2,
296010146,OCWA,9,18,2021,HY,M,PEBA,9:25,3,62,10.4,4,
296010147,COYE,9,18,2021,HY,M,PEBA,9:25,7,56,10.5,2,
296010148,CBCH,9,19,2021,AHY,U,PEBA,8:25,8,62,10.4,0,6
296010149,YEWA,9,19,2021,AHY,U,PEBA,9:05,9,61,9.7,0,6
296010150,CBCH,9,20,2021,HY,U,PEBA,7:30,8,60,9.3,0,
296010151,CBCH,9,20,2021,HY,U,PEBA,7:30,7,59,9.3,0,
296010152,OCWA,9,20,2021,HY,M,PEBA,8:10,12,59,8.8,2,4
296010153,OCWA,9,20,2021,HY,M,PEBA,8:30,10,59,8.6,0,3
296010154,YEWA,9,20,2021,AHY,F,PEBA,8:50,7,59,8.2,0,6
296010155,YEWA,9,20,2021,HY,F,PEBA,10:10,12,58,9.1,0,
296010156,OCWA,9,20,2021,AHY,M,PEBA,11:30,1,60,9.1,4,
296010157,COYE,9,21,2021,HY,M,PEBA,6:50,12,54,9.2,0,
296010158,YEWA,9,23,2021,AHY,M,PEBA,12:10,9,65,10.2,2,
296010159,OCWA,9,24,2021,AHY,M,PEBA,6:55,8,60,8.6,0,
296010160,YEWA,9,24,2021,HY,F,PEBA,10:15,15,61,9.8,0,
296010161,OCWA,9,25,2021,HY,M,PEBA,6:55,14,60,7.8,0,4
296010162,AUWA,9,25,2021,HY,M,PEBA,11:35,3,74,11.5,1,
296010163,COYE,9,25,2021,HY,M,PEBA,12:15,6,51,10.2,3,
296010164,YEWA,9,26,2021,HY,F,PEBA,8:35,3,59,9.6,0,
296010165,CBCH,9,26,2021,HY,U,PEBA,10:35,14,57,9.7,1,
296010166,CBCH,9,29,2021,HY,U,PEBA,11:20,11,60,10.4,0,
296010167,CBCH,10,1,2021,AHY,U,PEBA,12:05,12,59,9.6,0,6
296010168,CBCH,10,2,2021,HY,U,PEBA,12:05,7,60,9.2,1,
296010169,YEWA,10,2,2021,AHY,F,PEBA,12:45,7,59,9,0,
296010170,HUVI,10,3,2021,HY,U,PEBA,7:45,5,61,11.6,0,3
298123826,WETA,8,30,2021,HY,M,PEBA,9:00,3,93,37.5,4,4
298123827,CEDW,8,30,2021,ASY,M,PEBA,10:00,3,93,29.9,0,
298123828,SWTH,8,31,2021,HY,U,PEBA,6:40,13,96,33,0,2
298123829,WETA,8,31,2021,HY,F,PEBA,7:00,3,91,34.3,3,
298123830,PSWS,8,31,2021,HY,U,PEBA,8:00,6,66,21.2,0,
298123831,SWTH,8,31,2021,HY,U,PEBA,9:20,2,98,30.8,0,1
298123832,SWTH,8,31,2021,HY,U,PEBA,9:40,15,91,29.6,0,2
298123833,PSWS,8,31,2021,HY,U,PEBA,10:20,3,66,23.9,3,
298123834,SWTH,9,1,2021,HY,U,PEBA,6:20,14,93,30.9,1,
298123835,SWTH,9,1,2021,HY,U,PEBA,6:20,1,94,29.2,0,2
298123836,PSWS,9,1,2021,HY,U,PEBA,6:40,2,71,24,1,
298123837,SOSP,9,1,2021,HY,U,PEBA,6:40,3,62,22.7,0,2
298123838,PSWS,9,1,2021,HY,U,PEBA,6:40,2,68,22.3,0,
298123839,GCSP,9,1,2021,HY,U,PEBA,7:00,7,75,26,0,1
298123840,SWTH,9,1,2021,HY,U,PEBA,7:00,15,93,29.3,0,2
298123841,SWTH,9,1,2021,HY,U,PEBA,7:20,8,91,30.4,1,2
298123842,SWTH,9,1,2021,HY,U,PEBA,7:20,11,90,32.6,0,2
298123843,SWTH,9,1,2021,HY,U,PEBA,7:20,11,90,29.1,1,
298123844,WETA,9,1,2021,SY,F,PEBA,7:20,1,90,29.8,2,6
298123845,SWTH,9,1,2021,HY,U,PEBA,7:40,12,96,30.9,0,
298123846,SWTH,9,1,2021,HY,U,PEBA,8:20,10,92,32.1,0,
298123847,SOSP,9,1,2021,HY,U,PEBA,8:20,8,67,23.5,0,2
298123848,GWCS,9,1,2021,HY,U,PEBA,9:20,5,74,23.3,0,
298123849,SOSP,9,1,2021,HY,U,PEBA,9:20,12,64,22.3,0,3
298123850,SWTH,9,1,2021,HY,U,PEBA,10:40,15,99,33.3,3,2
298123851,SWTH,9,1,2021,HY,U,PEBA,11:20,5,94,28.9,0,1
298123852,GCSP,9,1,2021,HY,U,PEBA,12:00,15,75,28.2,0,3
298123853,SOSP,9,1,2021,HY,U,PEBA,12:00,3,65,22.3,0,2
298123854,SWTH,9,2,2021,HY,U,PEBA,6:25,14,95,31.9,1,2
298123855,SWTH,9,2,2021,HY,U,PEBA,6:45,11,93,30.8,0,
298123856,SWTH,9,2,2021,HY,U,PEBA,6:45,3,98,29.3,0,
298123857,SOSP,9,2,2021,HY,U,PEBA,9:05,8,63,20.8,0,4
298123858,SOSP,9,2,2021,HY,U,PEBA,11:05,12,66,21,1,
298123859,SWTH,9,3,2021,HY,U,PEBA,6:25,8,98,32.8,2,
298123860,PSWS,9,3,2021,HY,U,PEBA,6:25,8,67,23.8,1,
298123861,SWTH,9,3,2021,HY,U,PEBA,6:25,3,96,,2,
298123862,PSWS,9,3,2021,HY,U,PEBA,6:25,8,71,24.7,0,
298123863,SWTH,9,3,2021,HY,U,PEBA,6:25,5,94,29.9,0,
298123864,SWTH,9,3,2021,HY,U,PEBA,6:25,13,97,31.5,0,
298123865,SOSP,9,3,2021,HY,U,PEBA,6:45,13,65,23,0,
298123866,SWTH,9,3,2021,HY,U,PEBA,7:05,11,94,34,0,3
298123867,PSWS,9,3,2021,HY,U,PEBA,7:25,5,69,21.9,0,
298123868,SOSP,9,3,2021,HY,U,PEBA,8:05,8,62,22.8,2,3
298123869,SOSP,9,3,2021,HY,U,PEBA,8:45,6,63,19.7,1,
298123870,SWTH,9,3,2021,HY,U,PEBA,9:45,8,94,32.5,0,
298123871,PSWS,9,3,2021,HY,U,PEBA,10:25,14,71,25.9,1,
298123872,PSWS,9,3,2021,HY,U,PEBA,10:25,14,71,24.5,3,
298123873,PSWS,9,3,2021,HY,U,PEBA,10:45,14,70,25.6,1,
298123874,SOSP,9,3,2021,HY,U,PEBA,10:45,15,63,22.2,2,3
298123875,PSWS,9,3,2021,HY,U,PEBA,11:05,14,68,23.9,4,
298123876,SWTH,9,3,2021,HY,U,PEBA,12:05,10,92,29.6,0,
298123877,SWTH,9,3,2021,HY,U,PEBA,12:05,10,94,34.1,0,
298123878,SOSP,9,4,2021,HY,U,PEBA,6:25,8,62,21.2,0,3
298123879,SWTH,9,4,2021,HY,U,PEBA,6:45,13,95,31.2,0,2
298123880,PSWS,9,4,2021,HY,U,PEBA,7:05,8,68,23.5,2,
298123881,PSWS,9,4,2021,HY,U,PEBA,7:05,7,67,23.4,0,
298123882,PSWS,9,4,2021,HY,U,PEBA,7:05,7,66,22.3,2,
298123883,SOSP,9,4,2021,HY,U,PEBA,8:05,9,66,23.9,0,3
298123884,SOSP,9,4,2021,HY,U,PEBA,8:25,9,63,19.6,2,3
298123885,SOSP,9,4,2021,HY,U,PEBA,8:25,7,63,19.7,2,4
298123886,PSWS,9,4,2021,HY,U,PEBA,8:25,7,71,26,0,
298123887,PSWS,9,4,2021,HY,U,PEBA,10:45,14,71,27,4,
298123888,PSWS,9,4,2021,HY,U,PEBA,10:45,14,68,23.8,0,
298123889,PSWS,9,4,2021,HY,U,PEBA,10:45,14,71,25,2,
298123890,PSWS,9,4,2021,HY,U,PEBA,11:05,15,71,23.8,1,
298123891,SWTH,9,4,2021,HY,U,PEBA,11:45,10,93,31.3,0,
298123892,SWTH,9,4,2021,HY,U,PEBA,12:05,9,90,31.8,1,2
298123893,SWTH,9,5,2021,HY,U,PEBA,6:45,10,95,30.2,0,2
298123894,SOSP,9,5,2021,HY,U,PEBA,11:05,6,62,22.2,3,2
298123895,SWTH,9,6,2021,HY,U,PEBA,6:30,6,95,30.2,0,
298123896,SWTH,9,6,2021,HY,U,PEBA,6:50,11,89,28.8,1,2
298123897,SWTH,9,6,2021,HY,U,PEBA,6:50,11,98,30.8,0,2
298123898,SOSP,9,6,2021,HY,U,PEBA,6:50,3,63,21.3,0,3
298123899,SOSP,9,6,2021,AHY,U,PEBA,6:50,2,64,23,2,6
298123900,SOSP,9,6,2021,HY,U,PEBA,6:50,2,62,19.1,1,3
299117101,FOSP,10,1,2021,HY,U,PEBA,9:25,5,76,31.4,0,
299117102,SPTO,10,1,2021,HY,F,PEBA,10:05,7,82,42.4,0,
299117103,FOSP,10,1,2021,HY,U,PEBA,11:25,3,77,34.6,0,
299117104,SPTO,10,2,2021,AHY,F,PEBA,8:05,5,82,42.7,3,
299117105,SPTO,10,2,2021,HY,M,PEBA,10:45,3,81,39.9,0,
299117106,FOSP,10,2,2021,HY,U,PEBA,11:25,9,81,33.7,1,3
299117107,FOSP,10,2,2021,HY,U,PEBA,11:45,15,77,34,0,
299117109,FOSP,10,3,2021,HY,U,PEBA,8:05,5,77,33.1,0,3
299117110,FOSP,10,3,2021,HY,U,PEBA,8:05,6,80,35.2,0,3
299117111,FOSP,10,3,2021,AHY,U,PEBA,8:25,5,79,33.8,0,6
299117112,FOSP,10,3,2021,HY,U,PEBA,8:25,5,76,32.8,2,3
299117113,SPTO,10,3,2021,HY,M,PEBA,8:25,10,82,39.5,0,
299117114,FOSP,10,3,2021,HY,U,PEBA,8:45,5,80,34.3,2,3
299117115,FOSP,10,3,2021,HY,U,PEBA,9:05,12,76,36,3,3
299117116,FOSP,10,3,2021,HY,U,PEBA,9:05,12,78,29.2,2,4
299117117,FOSP,10,3,2021,HY,U,PEBA,9:05,14,80,33.7,1,4
299117118,FOSP,10,3,2021,HY,U,PEBA,9:05,14,80,35,1,3
299117119,FOSP,10,3,2021,HY,U,PEBA,9:05,14,82,34.6,1,3
299117120,FOSP,10,3,2021,HY,U,PEBA,9:25,14,81,33,0,3
299117121,SPTO,10,3,2021,HY,F,PEBA,9:45,11,81,38.2,0,
299117122,FOSP,10,4,2021,HY,U,PEBA,7:10,7,80,33.6,0,3
299117123,FOSP,10,4,2021,HY,U,PEBA,7:10,7,80,35.3,2,3
299117124,FOSP,10,4,2021,HY,U,PEBA,7:30,14,78,32.6,0,4
299117125,FOSP,10,4,2021,AHY,U,PEBA,7:30,3,80,33.5,2,6
299117126,FOSP,10,4,2021,AHY,U,PEBA,7:50,15,77,29.8,1,6
299117127,FOSP,10,4,2021,HY,U,PEBA,7:50,5,79,31.9,0,4
299117128,FOSP,10,4,2021,AHY,U,PEBA,7:50,5,79,32,0,6
299117129,SPTO,10,4,2021,HY,F,PEBA,8:10,2,76,37.6,0,
299117130,FOSP,10,4,2021,HY,U,PEBA,8:10,12,81,29.9,0,3
299117132,FOSP,10,4,2021,HY,U,PEBA,9:10,10,80,35,0,3
299117133,FOSP,10,4,2021,AHY,U,PEBA,9:10,5,80,37.1,2,6
299117134,FOSP,10,4,2021,HY,U,PEBA,9:10,6,78,32,0,4
299117135,FOSP,10,4,2021,AHY,U,PEBA,9:10,5,77,33.5,0,6
299117136,FOSP,10,4,2021,AHY,U,PEBA,9:10,14,78,32.5,1,6
299117137,FOSP,10,4,2021,HY,U,PEBA,9:30,11,82,40.3,3,4
299117138,FOSP,10,4,2021,AHY,U,PEBA,9:30,11,83,34.2,2,6
299117139,SPTO,10,4,2021,HY,F,PEBA,9:50,10,78,37.1,0,
299117140,FOSP,10,4,2021,HY,U,PEBA,9:50,5,81,33.9,0,3
299117141,FOSP,10,4,2021,HY,U,PEBA,10:10,14,75,34.1,1,3
299117142,FOSP,10,4,2021,HY,U,PEBA,10:50,5,80,34.8,0,3
299117143,FOSP,10,4,2021,HY,U,PEBA,11:50,6,78,34.2,0,
299117144,SPTO,10,4,2021,HY,M,PEBA,12:10,11,85,40.7,0,
299117145,FOSP,10,4,2021,AHY,U,PEBA,12:30,10,80,34,2,6
299117146,FOSP,10,5,2021,HY,U,PEBA,7:30,7,80,32,0,3
299117147,FOSP,10,5,2021,HY,U,PEBA,7:50,10,80,36.5,2,3
